0.425 46.99 50.752 54.254 57.562 60.719 63.759
0.426 46.993 50.757 54.262 57.573 60.734 63.777
0.427 46.996 50.762 54.27 57.584 60.749 63.796
0.428 46.998 50.767 54.277 57.595 60.763 63.814
0.429 47 50.771 54.285 57.605 60.777 63.831
0.43 47.002 50.776 54.292 57.615 60.79 63.849
0.431 47.005 50.78 54.298 57.625 60.803 63.865
0.432 47.006 50.784 54.305 57.634 60.816 63.882
0.433 47.008 50.787 54.311 57.643 60.829 63.898
0.434 47.01 50.791 54.317 57.652 60.841 63.914
0.435 47.011 50.794 54.323 57.661 60.852 63.929
0.436 47.013 50.797 54.328 57.669 60.864 63.944
0.437 47.014 50.8 54.333 57.677 60.875 63.958
0.438 47.015 50.803 54.338 57.684 60.885 63.972
0.439 47.016 50.806 54.343 57.692 60.896 63.986
0.44 47.017 50.808 54.348 57.699 60.906 63.999
0.441 47.018 50.81 54.352 57.705 60.915 64.012
0.442 47.018 50.812 54.356 57.712 60.924 64.024
0.443 47.019 50.814 54.36 57.718 60.933 64.036
0.444 47.019 50.816 54.363 57.724 60.942 64.048
0.445 47.019 50.817 54.366 57.729 60.95 64.059
0.446 47.019 50.818 54.369 57.734 60.958 64.07
0.447 47.019 50.819 54.372 57.739 60.965 64.081
0.448 47.019 50.82 54.374 57.744 60.972 64.091
0.449 47.018 50.821 54.377 57.748 60.979 64.1
0.45 47.018 50.821 54.378 57.752 60.986 64.11
0.451 47.017 50.821 54.38 57.756 60.992 64.118
0.452 47.016 50.821 54.382 57.759 60.997 64.127
0.453 47.015 50.821 54.383 57.762 61.003 64.135
0.454 47.014 50.821 54.384 57.765 61.008 64.142
0.455 47.013 50.82 54.384 57.767 61.012 64.15
0.456 47.011 50.819 54.385 57.769 61.016 64.156
0.457 47.01 50.818 54.385 57.771 61.02 64.163
0.458 47.008 50.817 54.385 57.773 61.024 64.169
0.459 47.006 50.816 54.384 57.774 61.027 64.174
0.46 47.005 50.814 54.384 57.775 61.03 64.18
0.461 47.002 50.812 54.383 57.775 61.032 64.184
0.462 47 50.81 54.382 57.775 61.034 64.189
0.463 46.998 50.808 54.38 57.775 61.036 64.193
0.464 46.995 50.806 54.379 57.775 61.037 64.196
0.465 46.993 50.803 54.377 57.774 61.038 64.199
0.466 46.99 50.8 54.374 57.773 61.039 64.202
0.467 46.987 50.797 54.372 57.772 61.039 64.204
0.468 46.984 50.794 54.369 57.77 61.039 64.206
0.469 46.981 50.791 54.366 57.768 61.039 64.207
0.47 46.978 50.787 54.363 57.766 61.038 64.208
0.471 46.974 50.783 54.36 57.763 61.036 64.209
0.472 46.97 50.779 54.356 57.76 61.035 64.209
0.473 46.967 50.775 54.352 57.757 61.033 64.209
0.474 46.963 50.771 54.348 57.754 61.031 64.208
0.475 46.959 50.766 54.343 57.75 61.028 64.207
0.476 46.955 50.761 54.338 57.746 61.025 64.206
0.477 46.95 50.756 54.333 57.741 61.021 64.204
0.478 46.946 50.751 54.328 57.736 61.018 64.201
0.479 46.941 50.745 54.322 57.731 61.013 64.199
0.48 46.937 50.74 54.316 57.726 61.009 64.195
0.481 46.932 50.734 54.31 57.72 61.004 64.192
0.482 46.927 50.728 54.304 57.714 60.999 64.188
0.483 46.922 50.721 54.297 57.707 60.993 64.183
0.484 46.916 50.715 54.29 57.701 60.987 64.178
0.485 46.911 50.708 54.283 57.694 60.981 64.173
0.486 46.905 50.701 54.276 57.686 60.974 64.167
0.487 46.899 50.694 54.268 57.679 60.967 64.161
0.488 46.894 50.687 54.26 57.671 60.959 64.155
0.489 46.888 50.68 54.252 57.662 60.951 64.148
0.49 46.881 50.672 54.243 57.654 60.943 64.14
0.491 46.875 50.664 54.235 57.645 60.934 64.132
0.492 46.869 50.656 54.226 57.635 60.925 64.124
0.493 46.862 50.648 54.216 57.626 60.916 64.115
0.494 46.856 50.639 54.207 57.616 60.906 64.106
0.495 46.849 50.63 54.197 57.606 60.896 64.097
0.496 46.842 50.621 54.187 57.595 60.886 64.087
0.497 46.835 50.612 54.177 57.584 60.875 64.076
0.498 46.827 50.603 54.166 57.573 60.863 64.066
0.499 46.82 50.593 54.155 57.561 60.852 64.054
